Time	cursor_x	cursor_y	cursor_z	K1	K2	L1	
0.000500	-0.005365	-0.050154	0.004707	50.000000	40.000000	0.060000	
0.001001	-0.005365	-0.050154	0.004707	50.000000	40.000000	0.060000	
0.001501	-0.005365	-0.050154	0.004707	50.000000	40.000000	0.060000	
0.002001	-0.005365	-0.050154	0.004707	50.000000	40.000000	0.060000	
0.002502	-0.005365	-0.050154	0.004707	50.000000	40.000000	0.060000	
0.003002	-0.005365	-0.050154	0.004707	50.000000	40.000000	0.060000	
0.003502	-0.005279	-0.050135	0.004643	50.000000	40.000000	0.060000	
0.004003	-0.005310	-0.050123	0.004600	50.000000	40.000000	0.060000	
0.004503	-0.005310	-0.050123	0.004600	50.000000	40.000000	0.060000	
0.005007	-0.005310	-0.050123	0.004600	50.000000	40.000000	0.060000	
0.005886	-0.005310	-0.050123	0.004600	50.000000	40.000000	0.060000	
0.006542	-0.005267	-0.050113	0.004568	50.000000	40.000000	0.060000	
0.007191	-0.005267	-0.050113	0.004568	50.000000	40.000000	0.060000	
0.007692	-0.005297	-0.050101	0.004524	50.000000	40.000000	0.060000	
0.008192	-0.005297	-0.050101	0.004524	50.000000	40.000000	0.060000	
0.008692	-0.005297	-0.050101	0.004524	50.000000	40.000000	0.060000	
0.009193	-0.005254	-0.050091	0.004492	50.000000	40.000000	0.060000	
0.009693	-0.005254	-0.050091	0.004492	50.000000	40.000000	0.060000	
0.010194	-0.005212	-0.050082	0.004460	50.000000	40.000000	0.060000	
0.010694	-0.005212	-0.050082	0.004460	50.000000	40.000000	0.060000	
0.011194	-0.005212	-0.050082	0.004460	50.000000	40.000000	0.060000	
0.011695	-0.005212	-0.050082	0.004460	50.000000	40.000000	0.060000	
0.012195	-0.005212	-0.050082	0.004460	50.000000	40.000000	0.060000	
0.012695	-0.005169	-0.050073	0.004428	50.000000	40.000000	0.060000	
0.013196	-0.005169	-0.050073	0.004428	50.000000	40.000000	0.060000	
0.013696	-0.005169	-0.050073	0.004428	50.000000	40.000000	0.060000	
0.014196	-0.005169	-0.050073	0.004428	50.000000	40.000000	0.060000	
0.014697	-0.005156	-0.050051	0.004353	50.000000	40.000000	0.060000	
0.015197	-0.005156	-0.050051	0.004353	50.000000	40.000000	0.060000	
0.015697	-0.005156	-0.050051	0.004353	50.000000	40.000000	0.060000	
0.016198	-0.005156	-0.050051	0.004353	50.000000	40.000000	0.060000	
0.016698	-0.005156	-0.050051	0.004353	50.000000	40.000000	0.060000	
0.017199	-0.005113	-0.050042	0.004321	50.000000	40.000000	0.060000	
0.017699	-0.005113	-0.050042	0.004321	50.000000	40.000000	0.060000	
0.018199	-0.005113	-0.050042	0.004321	50.000000	40.000000	0.060000	
0.018700	-0.005113	-0.050113	0.004300	50.000000	40.000000	0.060000	
0.019200	-0.005113	-0.050113	0.004300	50.000000	40.000000	0.060000	
0.019700	-0.005113	-0.050113	0.004300	50.000000	40.000000	0.060000	
0.020201	-0.005113	-0.050113	0.004300	50.000000	40.000000	0.060000	
0.020701	-0.005113	-0.050113	0.004300	50.000000	40.000000	0.060000	
0.021201	-0.005027	-0.050094	0.004236	50.000000	40.000000	0.060000	
0.021702	-0.005027	-0.050094	0.004236	50.000000	40.000000	0.060000	
0.022202	-0.005027	-0.050094	0.004236	50.000000	40.000000	0.060000	
0.022702	-0.005027	-0.050094	0.004236	50.000000	40.000000	0.060000	
0.023203	-0.005058	-0.050082	0.004192	50.000000	40.000000	0.060000	
0.023703	-0.005058	-0.050082	0.004192	50.000000	40.000000	0.060000	
0.024206	-0.005058	-0.050082	0.004192	50.000000	40.000000	0.060000	
0.024706	-0.005058	-0.050082	0.004192	50.000000	40.000000	0.060000	
0.025206	-0.005058	-0.050082	0.004192	50.000000	40.000000	0.060000	
0.025707	-0.005015	-0.050072	0.004160	50.000000	40.000000	0.060000	
0.026207	-0.005015	-0.050072	0.004160	50.000000	40.000000	0.060000	
0.026707	-0.005015	-0.050072	0.004160	50.000000	40.000000	0.060000	
0.027208	-0.005015	-0.050072	0.004160	50.000000	40.000000	0.060000	
0.027708	-0.005015	-0.050072	0.004160	50.000000	40.000000	0.060000	
0.028208	-0.004972	-0.050063	0.004128	50.000000	40.000000	0.060000	
0.028709	-0.004972	-0.050063	0.004128	50.000000	40.000000	0.060000	
0.029209	-0.004972	-0.050063	0.004128	50.000000	40.000000	0.060000	
0.029709	-0.004972	-0.050063	0.004128	50.000000	40.000000	0.060000	
0.030210	-0.004972	-0.050063	0.004128	50.000000	40.000000	0.060000	
0.030710	-0.005003	-0.050050	0.004085	50.000000	40.000000	0.060000	
0.031211	-0.005003	-0.050050	0.004085	50.000000	40.000000	0.060000	
0.031711	-0.004960	-0.050041	0.004053	50.000000	40.000000	0.060000	
0.032211	-0.004960	-0.050041	0.004053	50.000000	40.000000	0.060000	
0.032712	-0.004917	-0.050102	0.004000	50.000000	40.000000	0.060000	
0.033212	-0.004917	-0.050102	0.004000	50.000000	40.000000	0.060000	
0.033712	-0.004917	-0.050102	0.004000	50.000000	40.000000	0.060000	
0.034213	-0.004947	-0.050090	0.003957	50.000000	40.000000	0.060000	
0.034713	-0.004947	-0.050090	0.003957	50.000000	40.000000	0.060000	
0.035213	-0.004947	-0.050090	0.003957	50.000000	40.000000	0.060000	
0.035714	-0.004947	-0.050090	0.003957	50.000000	40.000000	0.060000	
0.036214	-0.004947	-0.050090	0.003957	50.000000	40.000000	0.060000	
0.036714	-0.004947	-0.050090	0.003957	50.000000	40.000000	0.060000	
0.037215	-0.004947	-0.050090	0.003957	50.000000	40.000000	0.060000	
0.037715	-0.004904	-0.050080	0.003924	50.000000	40.000000	0.060000	
0.038216	-0.004904	-0.050080	0.003924	50.000000	40.000000	0.060000	
0.038716	-0.004904	-0.050080	0.003924	50.000000	40.000000	0.060000	
0.039216	-0.004904	-0.050080	0.003924	50.000000	40.000000	0.060000	
0.039717	-0.004904	-0.050080	0.003924	50.000000	40.000000	0.060000	
0.040217	-0.004862	-0.050071	0.003892	50.000000	40.000000	0.060000	
0.040717	-0.004862	-0.050071	0.003892	50.000000	40.000000	0.060000	
0.041218	-0.004862	-0.050071	0.003892	50.000000	40.000000	0.060000	
0.041718	-0.004862	-0.050071	0.003892	50.000000	40.000000	0.060000	
0.042218	-0.004862	-0.050071	0.003892	50.000000	40.000000	0.060000	
0.042719	-0.004892	-0.050059	0.003849	50.000000	40.000000	0.060000	
0.043219	-0.004892	-0.050059	0.003849	50.000000	40.000000	0.060000	
0.043719	-0.004849	-0.050049	0.003816	50.000000	40.000000	0.060000	
0.044220	-0.004849	-0.050049	0.003816	50.000000	40.000000	0.060000	
0.044720	-0.004806	-0.050040	0.003784	50.000000	40.000000	0.060000	
0.045220	-0.004806	-0.050040	0.003784	50.000000	40.000000	0.060000	
0.045721	-0.004806	-0.050040	0.003784	50.000000	40.000000	0.060000	
0.046221	-0.004806	-0.050040	0.003784	50.000000	40.000000	0.060000	
