Time	cursor_x	cursor_y	cursor_z	K1	K2	L1	
0.000500	-0.019690	-0.045175	0.000991	40.000000	30.000000	0.030000	
0.001001	-0.019690	-0.045245	0.000972	40.000000	30.000000	0.030000	
0.001501	-0.019690	-0.045245	0.000972	40.000000	30.000000	0.030000	
0.002001	-0.019736	-0.045253	0.001001	40.000000	30.000000	0.030000	
0.002502	-0.019736	-0.045253	0.001001	40.000000	30.000000	0.030000	
0.003002	-0.019736	-0.045322	0.000982	40.000000	30.000000	0.030000	
0.003502	-0.019736	-0.045322	0.000982	40.000000	30.000000	0.030000	
0.004003	-0.019781	-0.045330	0.001012	40.000000	30.000000	0.030000	
0.004503	-0.019781	-0.045330	0.001012	40.000000	30.000000	0.030000	
0.005004	-0.019781	-0.045330	0.001012	40.000000	30.000000	0.030000	
0.005504	-0.019807	-0.045387	0.000947	40.000000	30.000000	0.030000	
0.006004	-0.019807	-0.045387	0.000947	40.000000	30.000000	0.030000	
0.006505	-0.019807	-0.045387	0.000947	40.000000	30.000000	0.030000	
0.007005	-0.019807	-0.045387	0.000947	40.000000	30.000000	0.030000	
0.007505	-0.019879	-0.045452	0.000911	40.000000	30.000000	0.030000	
0.008006	-0.019879	-0.045452	0.000911	40.000000	30.000000	0.030000	
0.008506	-0.019879	-0.045522	0.000893	40.000000	30.000000	0.030000	
0.009006	-0.019879	-0.045522	0.000893	40.000000	30.000000	0.030000	
0.009507	-0.019879	-0.045522	0.000893	40.000000	30.000000	0.030000	
0.010007	-0.019924	-0.045530	0.000922	40.000000	30.000000	0.030000	
0.010507	-0.019924	-0.045530	0.000922	40.000000	30.000000	0.030000	
0.011008	-0.019924	-0.045599	0.000903	40.000000	30.000000	0.030000	
0.011508	-0.019924	-0.045599	0.000903	40.000000	30.000000	0.030000	
0.012009	-0.019950	-0.045587	0.000857	40.000000	30.000000	0.030000	
0.012509	-0.019950	-0.045587	0.000857	40.000000	30.000000	0.030000	
0.013009	-0.019950	-0.045587	0.000857	40.000000	30.000000	0.030000	
0.013510	-0.019950	-0.045587	0.000857	40.000000	30.000000	0.030000	
0.014010	-0.019950	-0.045657	0.000838	40.000000	30.000000	0.030000	
0.014510	-0.019950	-0.045657	0.000838	40.000000	30.000000	0.030000	
0.015011	-0.019996	-0.045664	0.000867	40.000000	30.000000	0.030000	
0.015511	-0.019996	-0.045664	0.000867	40.000000	30.000000	0.030000	
0.016011	-0.020041	-0.045742	0.000877	40.000000	30.000000	0.030000	
0.016512	-0.020041	-0.045742	0.000877	40.000000	30.000000	0.030000	
0.017012	-0.020067	-0.045729	0.000831	40.000000	30.000000	0.030000	
0.017512	-0.020067	-0.045729	0.000831	40.000000	30.000000	0.030000	
0.018013	-0.020112	-0.045807	0.000841	40.000000	30.000000	0.030000	
0.018513	-0.020112	-0.045807	0.000841	40.000000	30.000000	0.030000	
0.019013	-0.020139	-0.045864	0.000777	40.000000	30.000000	0.030000	
0.019514	-0.020139	-0.045864	0.000777	40.000000	30.000000	0.030000	
0.020014	-0.020184	-0.045872	0.000805	40.000000	30.000000	0.030000	
0.020515	-0.020184	-0.045872	0.000805	40.000000	30.000000	0.030000	
0.021015	-0.020210	-0.045929	0.000741	40.000000	30.000000	0.030000	
0.021515	-0.020210	-0.045929	0.000741	40.000000	30.000000	0.030000	
0.022016	-0.020210	-0.045929	0.000741	40.000000	30.000000	0.030000	
0.022516	-0.020210	-0.045929	0.000741	40.000000	30.000000	0.030000	
0.023016	-0.020255	-0.046006	0.000751	40.000000	30.000000	0.030000	
0.023517	-0.020255	-0.046006	0.000751	40.000000	30.000000	0.030000	
0.024017	-0.020255	-0.046006	0.000751	40.000000	30.000000	0.030000	
0.024517	-0.020255	-0.046006	0.000751	40.000000	30.000000	0.030000	
0.025018	-0.020255	-0.046006	0.000751	40.000000	30.000000	0.030000	
0.025518	-0.020327	-0.046071	0.000715	40.000000	30.000000	0.030000	
0.026018	-0.020327	-0.046071	0.000715	40.000000	30.000000	0.030000	
