Time	cursor_x	cursor_y	cursor_z	K1	K2	L1	
0.000500	0.010487	-0.052924	0.004646	50.000000	35.000000	0.050000	
0.001011	0.010487	-0.052924	0.004646	50.000000	35.000000	0.050000	
0.001511	0.010487	-0.052995	0.004624	50.000000	35.000000	0.050000	
0.002011	0.010487	-0.052995	0.004624	50.000000	35.000000	0.050000	
0.002512	0.010487	-0.052995	0.004624	50.000000	35.000000	0.050000	
0.003012	0.010487	-0.053066	0.004602	50.000000	35.000000	0.050000	
0.003512	0.010487	-0.053066	0.004602	50.000000	35.000000	0.050000	
0.004013	0.010487	-0.053066	0.004602	50.000000	35.000000	0.050000	
0.004571	0.010487	-0.053066	0.004602	50.000000	35.000000	0.050000	
0.005071	0.010487	-0.053138	0.004580	50.000000	35.000000	0.050000	
0.005571	0.010487	-0.053138	0.004580	50.000000	35.000000	0.050000	
0.006080	0.010487	-0.053138	0.004580	50.000000	35.000000	0.050000	
0.006580	0.010487	-0.053209	0.004559	50.000000	35.000000	0.050000	
0.007081	0.010487	-0.053209	0.004559	50.000000	35.000000	0.050000	
0.007581	0.010487	-0.053280	0.004537	50.000000	35.000000	0.050000	
0.008081	0.010487	-0.053280	0.004537	50.000000	35.000000	0.050000	
0.008708	0.010487	-0.053351	0.004515	50.000000	35.000000	0.050000	
0.009208	0.010487	-0.053351	0.004515	50.000000	35.000000	0.050000	
0.009709	0.010487	-0.053351	0.004515	50.000000	35.000000	0.050000	
0.010209	0.010487	-0.053422	0.004493	50.000000	35.000000	0.050000	
0.010709	0.010487	-0.053422	0.004493	50.000000	35.000000	0.050000	
0.011210	0.010487	-0.053422	0.004493	50.000000	35.000000	0.050000	
0.011710	0.010487	-0.053422	0.004493	50.000000	35.000000	0.050000	
0.012210	0.010487	-0.053493	0.004471	50.000000	35.000000	0.050000	
0.012711	0.010487	-0.053493	0.004471	50.000000	35.000000	0.050000	
0.013211	0.010487	-0.053493	0.004471	50.000000	35.000000	0.050000	
0.013711	0.010487	-0.053564	0.004449	50.000000	35.000000	0.050000	
0.014212	0.010487	-0.053564	0.004449	50.000000	35.000000	0.050000	
0.014712	0.010487	-0.053635	0.004427	50.000000	35.000000	0.050000	
0.015212	0.010487	-0.053635	0.004427	50.000000	35.000000	0.050000	
0.015713	0.010487	-0.053635	0.004427	50.000000	35.000000	0.050000	
0.016213	0.010487	-0.053706	0.004405	50.000000	35.000000	0.050000	
0.016714	0.010487	-0.053706	0.004405	50.000000	35.000000	0.050000	
0.017214	0.010487	-0.053706	0.004405	50.000000	35.000000	0.050000	
0.017714	0.010487	-0.053706	0.004405	50.000000	35.000000	0.050000	
0.018215	0.010487	-0.053777	0.004383	50.000000	35.000000	0.050000	
0.018715	0.010487	-0.053777	0.004383	50.000000	35.000000	0.050000	
0.019215	0.010487	-0.053777	0.004383	50.000000	35.000000	0.050000	
0.019716	0.010487	-0.053919	0.004338	50.000000	35.000000	0.050000	
0.020216	0.010487	-0.053919	0.004338	50.000000	35.000000	0.050000	
0.020716	0.010526	-0.053908	0.004303	50.000000	35.000000	0.050000	
0.021217	0.010526	-0.053908	0.004303	50.000000	35.000000	0.050000	
0.021717	0.010526	-0.053908	0.004303	50.000000	35.000000	0.050000	
0.022217	0.010492	-0.053966	0.004240	50.000000	35.000000	0.050000	
0.022718	0.010492	-0.053966	0.004240	50.000000	35.000000	0.050000	
0.023218	0.010492	-0.054037	0.004218	50.000000	35.000000	0.050000	
0.023719	0.010492	-0.054037	0.004218	50.000000	35.000000	0.050000	
0.024255	0.010492	-0.054037	0.004218	50.000000	35.000000	0.050000	
0.024756	0.010492	-0.054037	0.004218	50.000000	35.000000	0.050000	
0.025256	0.010492	-0.054037	0.004218	50.000000	35.000000	0.050000	
0.025756	0.010492	-0.054179	0.004174	50.000000	35.000000	0.050000	
0.026257	0.010492	-0.054179	0.004174	50.000000	35.000000	0.050000	
0.026757	0.010458	-0.054167	0.004133	50.000000	35.000000	0.050000	
0.027257	0.010458	-0.054167	0.004133	50.000000	35.000000	0.050000	
0.027777	0.010458	-0.054238	0.004111	50.000000	35.000000	0.050000	
0.028278	0.010458	-0.054238	0.004111	50.000000	35.000000	0.050000	
0.028778	0.010458	-0.054238	0.004111	50.000000	35.000000	0.050000	
0.029278	0.010458	-0.054308	0.004089	50.000000	35.000000	0.050000	
0.029779	0.010458	-0.054308	0.004089	50.000000	35.000000	0.050000	
0.030279	0.010458	-0.054308	0.004089	50.000000	35.000000	0.050000	
0.030779	0.010458	-0.054308	0.004089	50.000000	35.000000	0.050000	
0.031280	0.010458	-0.054450	0.004044	50.000000	35.000000	0.050000	
0.031787	0.010458	-0.054450	0.004044	50.000000	35.000000	0.050000	
0.032288	0.010458	-0.054450	0.004044	50.000000	35.000000	0.050000	
0.032788	0.010424	-0.054508	0.003981	50.000000	35.000000	0.050000	
0.033289	0.010424	-0.054508	0.003981	50.000000	35.000000	0.050000	
0.033789	0.010424	-0.054508	0.003981	50.000000	35.000000	0.050000	
0.034289	0.010424	-0.054508	0.003981	50.000000	35.000000	0.050000	
0.034790	0.010424	-0.054508	0.003981	50.000000	35.000000	0.050000	
0.035290	0.010464	-0.054568	0.003923	50.000000	35.000000	0.050000	
0.035790	0.010464	-0.054568	0.003923	50.000000	35.000000	0.050000	
0.036291	0.010464	-0.054639	0.003901	50.000000	35.000000	0.050000	
0.036791	0.010464	-0.054639	0.003901	50.000000	35.000000	0.050000	
0.037291	0.010464	-0.054639	0.003901	50.000000	35.000000	0.050000	
0.037792	0.010464	-0.054639	0.003901	50.000000	35.000000	0.050000	
0.038292	0.010464	-0.054639	0.003901	50.000000	35.000000	0.050000	
0.038825	0.010470	-0.054756	0.003780	50.000000	35.000000	0.050000	
0.039501	0.010470	-0.054756	0.003780	50.000000	35.000000	0.050000	
0.040001	0.010470	-0.054756	0.003780	50.000000	35.000000	0.050000	
0.040505	0.010470	-0.054756	0.003780	50.000000	35.000000	0.050000	
0.041006	0.010470	-0.054827	0.003757	50.000000	35.000000	0.050000	
0.041506	0.010470	-0.054827	0.003757	50.000000	35.000000	0.050000	
0.042085	0.010470	-0.054898	0.003735	50.000000	35.000000	0.050000	
0.042585	0.010470	-0.054898	0.003735	50.000000	35.000000	0.050000	
0.043085	0.010470	-0.054898	0.003735	50.000000	35.000000	0.050000	
0.043586	0.010436	-0.054885	0.003694	50.000000	35.000000	0.050000	
0.044086	0.010436	-0.054885	0.003694	50.000000	35.000000	0.050000	
0.044586	0.010402	-0.054943	0.003631	50.000000	35.000000	0.050000	
0.045087	0.010402	-0.054943	0.003631	50.000000	35.000000	0.050000	
0.045587	0.010442	-0.055002	0.003573	50.000000	35.000000	0.050000	
0.046087	0.010442	-0.055002	0.003573	50.000000	35.000000	0.050000	
0.046588	0.010442	-0.055002	0.003573	50.000000	35.000000	0.050000	
0.047088	0.010442	-0.055073	0.003551	50.000000	35.000000	0.050000	
0.047588	0.010442	-0.055073	0.003551	50.000000	35.000000	0.050000	
0.048089	0.010442	-0.055073	0.003551	50.000000	35.000000	0.050000	
0.048589	0.010442	-0.055073	0.003551	50.000000	35.000000	0.050000	
0.049089	0.010442	-0.055073	0.003551	50.000000	35.000000	0.050000	
0.049590	0.010408	-0.055131	0.003488	50.000000	35.000000	0.050000	
0.050090	0.010408	-0.055131	0.003488	50.000000	35.000000	0.050000	
0.050591	0.010447	-0.055190	0.003429	50.000000	35.000000	0.050000	
0.051091	0.010447	-0.055190	0.003429	50.000000	35.000000	0.050000	
0.051591	0.010413	-0.055247	0.003366	50.000000	35.000000	0.050000	
0.052092	0.010413	-0.055247	0.003366	50.000000	35.000000	0.050000	
0.052592	0.010413	-0.055247	0.003366	50.000000	35.000000	0.050000	
0.053092	0.010413	-0.055247	0.003366	50.000000	35.000000	0.050000	
0.053593	0.010413	-0.055247	0.003366	50.000000	35.000000	0.050000	
0.054093	0.010413	-0.055318	0.003343	50.000000	35.000000	0.050000	
0.054593	0.010413	-0.055318	0.003343	50.000000	35.000000	0.050000	
0.055125	0.010419	-0.055294	0.003268	50.000000	35.000000	0.050000	
0.056045	0.010419	-0.055294	0.003268	50.000000	35.000000	0.050000	
0.056545	0.010419	-0.055364	0.003245	50.000000	35.000000	0.050000	
0.057046	0.010419	-0.055364	0.003245	50.000000	35.000000	0.050000	
0.057546	0.010419	-0.055364	0.003245	50.000000	35.000000	0.050000	
0.058046	0.010425	-0.055410	0.003146	50.000000	35.000000	0.050000	
0.058547	0.010425	-0.055410	0.003146	50.000000	35.000000	0.050000	
0.059047	0.010425	-0.055410	0.003146	50.000000	35.000000	0.050000	
0.059547	0.010425	-0.055410	0.003146	50.000000	35.000000	0.050000	
0.060048	0.010391	-0.055468	0.003083	50.000000	35.000000	0.050000	
0.060548	0.010391	-0.055468	0.003083	50.000000	35.000000	0.050000	
0.061048	0.010391	-0.055468	0.003083	50.000000	35.000000	0.050000	
0.061549	0.010431	-0.055456	0.003047	50.000000	35.000000	0.050000	
0.062049	0.010431	-0.055456	0.003047	50.000000	35.000000	0.050000	
0.062549	0.010397	-0.055513	0.002984	50.000000	35.000000	0.050000	
0.063057	0.010397	-0.055513	0.002984	50.000000	35.000000	0.050000	
0.063557	0.010437	-0.055502	0.002949	50.000000	35.000000	0.050000	
0.064058	0.010437	-0.055502	0.002949	50.000000	35.000000	0.050000	
0.064558	0.010437	-0.055502	0.002949	50.000000	35.000000	0.050000	
0.065058	0.010403	-0.055559	0.002885	50.000000	35.000000	0.050000	
0.065559	0.010403	-0.055559	0.002885	50.000000	35.000000	0.050000	
0.066059	0.010403	-0.055559	0.002885	50.000000	35.000000	0.050000	
0.066560	0.010403	-0.055559	0.002885	50.000000	35.000000	0.050000	
0.067060	0.010408	-0.055605	0.002787	50.000000	35.000000	0.050000	
0.067560	0.010408	-0.055605	0.002787	50.000000	35.000000	0.050000	
0.068061	0.010408	-0.055605	0.002787	50.000000	35.000000	0.050000	
0.068561	0.010408	-0.055605	0.002787	50.000000	35.000000	0.050000	
0.069061	0.010408	-0.055605	0.002787	50.000000	35.000000	0.050000	
0.069562	0.010414	-0.055651	0.002688	50.000000	35.000000	0.050000	
0.070062	0.010414	-0.055651	0.002688	50.000000	35.000000	0.050000	
0.070562	0.010414	-0.055651	0.002688	50.000000	35.000000	0.050000	
0.071063	0.010414	-0.055651	0.002688	50.000000	35.000000	0.050000	
0.071587	0.010414	-0.055651	0.002688	50.000000	35.000000	0.050000	
0.072087	0.010420	-0.055696	0.002589	50.000000	35.000000	0.050000	
0.072654	0.010420	-0.055696	0.002589	50.000000	35.000000	0.050000	
0.073154	0.010420	-0.055696	0.002589	50.000000	35.000000	0.050000	
0.073655	0.010420	-0.055696	0.002589	50.000000	35.000000	0.050000	
0.074155	0.010420	-0.055696	0.002589	50.000000	35.000000	0.050000	
0.074655	0.010420	-0.055696	0.002589	50.000000	35.000000	0.050000	
0.075156	0.010420	-0.055696	0.002589	50.000000	35.000000	0.050000	
0.075656	0.010392	-0.055729	0.002449	50.000000	35.000000	0.050000	
0.076156	0.010392	-0.055729	0.002449	50.000000	35.000000	0.050000	
0.076657	0.010392	-0.055729	0.002449	50.000000	35.000000	0.050000	
0.077157	0.010392	-0.055729	0.002449	50.000000	35.000000	0.050000	
0.077658	0.010392	-0.055729	0.002449	50.000000	35.000000	0.050000	
0.078158	0.010432	-0.055717	0.002414	50.000000	35.000000	0.050000	
0.078658	0.010432	-0.055717	0.002414	50.000000	35.000000	0.050000	
0.079159	0.010437	-0.055762	0.002315	50.000000	35.000000	0.050000	
0.079659	0.010437	-0.055762	0.002315	50.000000	35.000000	0.050000	
0.080159	0.010437	-0.055762	0.002315	50.000000	35.000000	0.050000	
0.080660	0.010437	-0.055762	0.002315	50.000000	35.000000	0.050000	
0.081160	0.010437	-0.055762	0.002315	50.000000	35.000000	0.050000	
0.081660	0.010443	-0.055737	0.002239	50.000000	35.000000	0.050000	
0.082161	0.010443	-0.055737	0.002239	50.000000	35.000000	0.050000	
0.082661	0.010443	-0.055808	0.002216	50.000000	35.000000	0.050000	
0.083161	0.010443	-0.055808	0.002216	50.000000	35.000000	0.050000	
0.083662	0.010443	-0.055808	0.002216	50.000000	35.000000	0.050000	
0.084162	0.010410	-0.055794	0.002175	50.000000	35.000000	0.050000	
0.084663	0.010410	-0.055794	0.002175	50.000000	35.000000	0.050000	
0.085163	0.010449	-0.055783	0.002140	50.000000	35.000000	0.050000	
0.085663	0.010449	-0.055783	0.002140	50.000000	35.000000	0.050000	
0.086164	0.010449	-0.055783	0.002140	50.000000	35.000000	0.050000	
0.086664	0.010415	-0.055769	0.002099	50.000000	35.000000	0.050000	
0.087164	0.010415	-0.055769	0.002099	50.000000	35.000000	0.050000	
0.087665	0.010421	-0.055815	0.002000	50.000000	35.000000	0.050000	
