Time	cursor_x	cursor_y	cursor_z	K1	K2	L1	
0.000500	-0.021047	-0.045163	0.003782	40.000000	25.000000	0.050000	
0.001001	-0.021047	-0.045233	0.003763	40.000000	25.000000	0.050000	
0.001501	-0.021047	-0.045233	0.003763	40.000000	25.000000	0.050000	
0.002001	-0.021002	-0.045297	0.003716	40.000000	25.000000	0.050000	
0.002502	-0.021002	-0.045297	0.003716	40.000000	25.000000	0.050000	
0.003002	-0.021002	-0.045367	0.003698	40.000000	25.000000	0.050000	
0.003502	-0.021002	-0.045367	0.003698	40.000000	25.000000	0.050000	
0.004003	-0.020956	-0.045360	0.003669	40.000000	25.000000	0.050000	
0.004503	-0.020956	-0.045360	0.003669	40.000000	25.000000	0.050000	
0.005004	-0.020956	-0.045431	0.003651	40.000000	25.000000	0.050000	
0.005504	-0.020956	-0.045431	0.003651	40.000000	25.000000	0.050000	
0.006004	-0.020956	-0.045501	0.003632	40.000000	25.000000	0.050000	
0.006505	-0.020956	-0.045501	0.003632	40.000000	25.000000	0.050000	
0.007005	-0.020910	-0.045565	0.003585	40.000000	25.000000	0.050000	
0.007505	-0.020910	-0.045565	0.003585	40.000000	25.000000	0.050000	
0.008006	-0.020910	-0.045565	0.003585	40.000000	25.000000	0.050000	
0.008506	-0.020910	-0.045635	0.003566	40.000000	25.000000	0.050000	
0.009006	-0.020910	-0.045635	0.003566	40.000000	25.000000	0.050000	
0.009507	-0.020910	-0.045635	0.003566	40.000000	25.000000	0.050000	
0.010007	-0.020910	-0.045635	0.003566	40.000000	25.000000	0.050000	
0.010507	-0.020910	-0.045706	0.003548	40.000000	25.000000	0.050000	
0.011008	-0.020910	-0.045706	0.003548	40.000000	25.000000	0.050000	
0.011508	-0.020864	-0.045698	0.003519	40.000000	25.000000	0.050000	
0.012009	-0.020864	-0.045698	0.003519	40.000000	25.000000	0.050000	
0.012509	-0.020864	-0.045698	0.003519	40.000000	25.000000	0.050000	
0.013009	-0.020864	-0.045769	0.003500	40.000000	25.000000	0.050000	
0.013510	-0.020864	-0.045769	0.003500	40.000000	25.000000	0.050000	
0.014010	-0.020864	-0.045840	0.003482	40.000000	25.000000	0.050000	
0.014510	-0.020864	-0.045840	0.003482	40.000000	25.000000	0.050000	
0.015011	-0.020864	-0.045840	0.003482	40.000000	25.000000	0.050000	
0.015511	-0.020864	-0.045840	0.003482	40.000000	25.000000	0.050000	
0.016011	-0.020864	-0.045840	0.003482	40.000000	25.000000	0.050000	
0.016512	-0.020864	-0.045840	0.003482	40.000000	25.000000	0.050000	
0.017012	-0.020818	-0.045903	0.003434	40.000000	25.000000	0.050000	
0.017512	-0.020818	-0.045903	0.003434	40.000000	25.000000	0.050000	
0.018013	-0.020772	-0.045966	0.003387	40.000000	25.000000	0.050000	
0.018513	-0.020772	-0.045966	0.003387	40.000000	25.000000	0.050000	
0.019013	-0.020772	-0.045966	0.003387	40.000000	25.000000	0.050000	
0.019514	-0.020772	-0.045966	0.003387	40.000000	25.000000	0.050000	
0.020014	-0.020772	-0.046036	0.003368	40.000000	25.000000	0.050000	
0.020515	-0.020772	-0.046036	0.003368	40.000000	25.000000	0.050000	
