Time	cursor_x	cursor_y	cursor_z	K1	K2	L1	
0.000500	0.024253	-0.046243	-0.004513	50.000000	45.000000	0.040000	
0.001001	0.024323	-0.046467	-0.004490	50.000000	45.000000	0.040000	
0.001501	0.024323	-0.046467	-0.004490	50.000000	45.000000	0.040000	
0.002001	0.024358	-0.046546	-0.004469	50.000000	45.000000	0.040000	
0.002502	0.024358	-0.046546	-0.004469	50.000000	45.000000	0.040000	
0.003002	0.024393	-0.046625	-0.004449	50.000000	45.000000	0.040000	
0.003502	0.024393	-0.046625	-0.004449	50.000000	45.000000	0.040000	
0.004003	0.024393	-0.046625	-0.004449	50.000000	45.000000	0.040000	
0.004503	0.024428	-0.046771	-0.004447	50.000000	45.000000	0.040000	
0.005004	0.024428	-0.046771	-0.004447	50.000000	45.000000	0.040000	
0.005504	0.024463	-0.046850	-0.004426	50.000000	45.000000	0.040000	
0.006005	0.024463	-0.046850	-0.004426	50.000000	45.000000	0.040000	
0.006505	0.024463	-0.046850	-0.004426	50.000000	45.000000	0.040000	
0.007005	0.024533	-0.047075	-0.004404	50.000000	45.000000	0.040000	
0.007506	0.024533	-0.047075	-0.004404	50.000000	45.000000	0.040000	
0.008006	0.024568	-0.047221	-0.004403	50.000000	45.000000	0.040000	
0.008506	0.024568	-0.047221	-0.004403	50.000000	45.000000	0.040000	
0.009007	0.024603	-0.047300	-0.004383	50.000000	45.000000	0.040000	
0.009507	0.024603	-0.047300	-0.004383	50.000000	45.000000	0.040000	
0.010008	0.024603	-0.047300	-0.004383	50.000000	45.000000	0.040000	
0.010508	0.024638	-0.047379	-0.004362	50.000000	45.000000	0.040000	
0.011008	0.024638	-0.047379	-0.004362	50.000000	45.000000	0.040000	
0.011509	0.024673	-0.047526	-0.004362	50.000000	45.000000	0.040000	
0.012009	0.024673	-0.047526	-0.004362	50.000000	45.000000	0.040000	
0.012509	0.024673	-0.047526	-0.004362	50.000000	45.000000	0.040000	
0.013010	0.024743	-0.047684	-0.004321	50.000000	45.000000	0.040000	
0.013510	0.024743	-0.047684	-0.004321	50.000000	45.000000	0.040000	
0.014010	0.024778	-0.047830	-0.004321	50.000000	45.000000	0.040000	
0.014511	0.024778	-0.047830	-0.004321	50.000000	45.000000	0.040000	
0.015011	0.024813	-0.047909	-0.004301	50.000000	45.000000	0.040000	
0.015511	0.024813	-0.047909	-0.004301	50.000000	45.000000	0.040000	
0.016012	0.024849	-0.047988	-0.004280	50.000000	45.000000	0.040000	
0.016512	0.024849	-0.047988	-0.004280	50.000000	45.000000	0.040000	
0.017012	0.024849	-0.047988	-0.004280	50.000000	45.000000	0.040000	
0.017513	0.024884	-0.048135	-0.004280	50.000000	45.000000	0.040000	
0.018048	0.024884	-0.048135	-0.004280	50.000000	45.000000	0.040000	
0.018549	0.024954	-0.048360	-0.004260	50.000000	45.000000	0.040000	
0.019049	0.024954	-0.048360	-0.004260	50.000000	45.000000	0.040000	
0.019549	0.024990	-0.048440	-0.004241	50.000000	45.000000	0.040000	
0.020050	0.024990	-0.048440	-0.004241	50.000000	45.000000	0.040000	
0.020550	0.024990	-0.048440	-0.004241	50.000000	45.000000	0.040000	
0.021050	0.025025	-0.048586	-0.004241	50.000000	45.000000	0.040000	
0.021644	0.025025	-0.048586	-0.004241	50.000000	45.000000	0.040000	
0.022144	0.025060	-0.048666	-0.004221	50.000000	45.000000	0.040000	
0.022644	0.025060	-0.048666	-0.004221	50.000000	45.000000	0.040000	
0.023145	0.025060	-0.048666	-0.004221	50.000000	45.000000	0.040000	
0.023645	0.025095	-0.048745	-0.004202	50.000000	45.000000	0.040000	
0.024145	0.025095	-0.048745	-0.004202	50.000000	45.000000	0.040000	
0.024646	0.025201	-0.048959	-0.004223	50.000000	45.000000	0.040000	
0.025146	0.025201	-0.048959	-0.004223	50.000000	45.000000	0.040000	
0.025646	0.025236	-0.049106	-0.004224	50.000000	45.000000	0.040000	
0.026147	0.025236	-0.049106	-0.004224	50.000000	45.000000	0.040000	
0.026647	0.025236	-0.049106	-0.004224	50.000000	45.000000	0.040000	
0.027147	0.025271	-0.049185	-0.004205	50.000000	45.000000	0.040000	
0.027686	0.025271	-0.049185	-0.004205	50.000000	45.000000	0.040000	
0.028187	0.025307	-0.049264	-0.004185	50.000000	45.000000	0.040000	
0.028687	0.025307	-0.049264	-0.004185	50.000000	45.000000	0.040000	
0.029266	0.025307	-0.049264	-0.004185	50.000000	45.000000	0.040000	
0.029767	0.025342	-0.049411	-0.004187	50.000000	45.000000	0.040000	
0.030267	0.025342	-0.049411	-0.004187	50.000000	45.000000	0.040000	
0.030768	0.025413	-0.049637	-0.004169	50.000000	45.000000	0.040000	
0.031268	0.025413	-0.049637	-0.004169	50.000000	45.000000	0.040000	
0.031768	0.025413	-0.049637	-0.004169	50.000000	45.000000	0.040000	
0.032269	0.025448	-0.049717	-0.004150	50.000000	45.000000	0.040000	
0.032769	0.025448	-0.049717	-0.004150	50.000000	45.000000	0.040000	
0.033269	0.025484	-0.049796	-0.004131	50.000000	45.000000	0.040000	
