Time	cursor_x	cursor_y	cursor_z	K1	K2	L1	
0.000500	-0.027148	-0.051563	-0.004864	40.000000	30.000000	0.040000	
0.001001	-0.027148	-0.051563	-0.004864	40.000000	30.000000	0.040000	
0.001501	-0.027148	-0.051563	-0.004864	40.000000	30.000000	0.040000	
0.002001	-0.027148	-0.051563	-0.004864	40.000000	30.000000	0.040000	
0.002502	-0.027171	-0.051586	-0.004790	40.000000	30.000000	0.040000	
0.003002	-0.027171	-0.051586	-0.004790	40.000000	30.000000	0.040000	
0.003502	-0.027171	-0.051586	-0.004790	40.000000	30.000000	0.040000	
0.004003	-0.027171	-0.051586	-0.004790	40.000000	30.000000	0.040000	
0.009054	-0.027146	-0.051639	-0.004623	40.000000	30.000000	0.040000	
0.009554	-0.027169	-0.051662	-0.004549	40.000000	30.000000	0.040000	
0.010055	-0.027169	-0.051662	-0.004549	40.000000	30.000000	0.040000	
0.010555	-0.027145	-0.051677	-0.004503	40.000000	30.000000	0.040000	
0.011055	-0.027145	-0.051677	-0.004503	40.000000	30.000000	0.040000	
0.011556	-0.027192	-0.051685	-0.004476	40.000000	30.000000	0.040000	
0.012056	-0.027192	-0.051685	-0.004476	40.000000	30.000000	0.040000	
0.012556	-0.027192	-0.051685	-0.004476	40.000000	30.000000	0.040000	
0.013057	-0.027192	-0.051685	-0.004476	40.000000	30.000000	0.040000	
0.013557	-0.027192	-0.051685	-0.004476	40.000000	30.000000	0.040000	
0.014057	-0.027168	-0.051700	-0.004429	40.000000	30.000000	0.040000	
0.014558	-0.027168	-0.051700	-0.004429	40.000000	30.000000	0.040000	
0.015058	-0.027215	-0.051708	-0.004402	40.000000	30.000000	0.040000	
0.015558	-0.027215	-0.051708	-0.004402	40.000000	30.000000	0.040000	
0.016059	-0.027191	-0.051723	-0.004355	40.000000	30.000000	0.040000	
0.016559	-0.027191	-0.051723	-0.004355	40.000000	30.000000	0.040000	
0.017060	-0.027191	-0.051723	-0.004355	40.000000	30.000000	0.040000	
0.017560	-0.027191	-0.051723	-0.004355	40.000000	30.000000	0.040000	
0.018060	-0.027191	-0.051723	-0.004355	40.000000	30.000000	0.040000	
0.018561	-0.027214	-0.051746	-0.004282	40.000000	30.000000	0.040000	
0.019061	-0.027214	-0.051746	-0.004282	40.000000	30.000000	0.040000	
0.019561	-0.027190	-0.051761	-0.004235	40.000000	30.000000	0.040000	
0.020062	-0.027190	-0.051761	-0.004235	40.000000	30.000000	0.040000	
0.020562	-0.027236	-0.051770	-0.004208	40.000000	30.000000	0.040000	
0.021062	-0.027236	-0.051770	-0.004208	40.000000	30.000000	0.040000	
0.021563	-0.027213	-0.051784	-0.004161	40.000000	30.000000	0.040000	
0.022063	-0.027213	-0.051784	-0.004161	40.000000	30.000000	0.040000	
0.022563	-0.027213	-0.051784	-0.004161	40.000000	30.000000	0.040000	
0.023064	-0.027213	-0.051784	-0.004161	40.000000	30.000000	0.040000	
0.023564	-0.027259	-0.051793	-0.004134	40.000000	30.000000	0.040000	
0.024064	-0.027259	-0.051793	-0.004134	40.000000	30.000000	0.040000	
0.024565	-0.027259	-0.051793	-0.004134	40.000000	30.000000	0.040000	
0.025065	-0.027259	-0.051793	-0.004134	40.000000	30.000000	0.040000	
0.025566	-0.027235	-0.051808	-0.004088	40.000000	30.000000	0.040000	
0.026066	-0.027235	-0.051808	-0.004088	40.000000	30.000000	0.040000	
0.026566	-0.027282	-0.051816	-0.004061	40.000000	30.000000	0.040000	
0.027067	-0.027282	-0.051816	-0.004061	40.000000	30.000000	0.040000	
0.027567	-0.027234	-0.051845	-0.003968	40.000000	30.000000	0.040000	
0.028067	-0.027234	-0.051845	-0.003968	40.000000	30.000000	0.040000	
0.028568	-0.027281	-0.051854	-0.003941	40.000000	30.000000	0.040000	
0.029068	-0.027281	-0.051854	-0.003941	40.000000	30.000000	0.040000	
0.029568	-0.027281	-0.051854	-0.003941	40.000000	30.000000	0.040000	
0.030069	-0.027281	-0.051854	-0.003941	40.000000	30.000000	0.040000	
0.030569	-0.027257	-0.051869	-0.003894	40.000000	30.000000	0.040000	
