Time	cursor_x	cursor_y	cursor_z	K1	K2	L1	
0.000500	-0.017021	-0.045340	0.000493	40.000000	25.000000	0.040000	
0.001001	-0.017021	-0.045340	0.000493	40.000000	25.000000	0.040000	
0.001501	-0.017021	-0.045618	0.000418	40.000000	25.000000	0.040000	
0.002001	-0.017021	-0.045618	0.000418	40.000000	25.000000	0.040000	
0.002502	-0.017021	-0.045687	0.000399	40.000000	25.000000	0.040000	
0.003002	-0.017021	-0.045687	0.000399	40.000000	25.000000	0.040000	
0.003502	-0.017021	-0.045826	0.000361	40.000000	25.000000	0.040000	
0.004003	-0.017021	-0.045826	0.000361	40.000000	25.000000	0.040000	
0.004503	-0.017021	-0.045965	0.000324	40.000000	25.000000	0.040000	
0.005004	-0.017021	-0.045965	0.000324	40.000000	25.000000	0.040000	
0.005504	-0.017021	-0.046103	0.000286	40.000000	25.000000	0.040000	
0.006004	-0.017021	-0.046103	0.000286	40.000000	25.000000	0.040000	
0.006505	-0.017021	-0.046242	0.000248	40.000000	25.000000	0.040000	
0.007005	-0.017021	-0.046242	0.000248	40.000000	25.000000	0.040000	
0.007505	-0.017021	-0.046311	0.000229	40.000000	25.000000	0.040000	
0.008006	-0.017021	-0.046311	0.000229	40.000000	25.000000	0.040000	
0.008506	-0.017021	-0.046311	0.000229	40.000000	25.000000	0.040000	
0.009006	-0.017021	-0.046450	0.000191	40.000000	25.000000	0.040000	
0.009507	-0.017021	-0.046450	0.000191	40.000000	25.000000	0.040000	
0.010007	-0.017021	-0.046658	0.000133	40.000000	25.000000	0.040000	
0.010507	-0.017021	-0.046658	0.000133	40.000000	25.000000	0.040000	
0.011008	-0.017021	-0.046796	0.000095	40.000000	25.000000	0.040000	
0.011508	-0.017021	-0.046796	0.000095	40.000000	25.000000	0.040000	
0.012009	-0.017021	-0.046935	0.000056	40.000000	25.000000	0.040000	
0.012509	-0.017021	-0.046935	0.000056	40.000000	25.000000	0.040000	
0.013009	-0.017021	-0.046935	0.000056	40.000000	25.000000	0.040000	
0.013510	-0.017021	-0.047004	0.000037	40.000000	25.000000	0.040000	
0.014010	-0.017021	-0.047004	0.000037	40.000000	25.000000	0.040000	
0.014510	-0.017021	-0.047004	0.000037	40.000000	25.000000	0.040000	
0.015011	-0.017021	-0.047004	0.000037	40.000000	25.000000	0.040000	
0.015511	-0.017021	-0.047142	-0.000002	40.000000	25.000000	0.040000	
0.016011	-0.017021	-0.047142	-0.000002	40.000000	25.000000	0.040000	
0.016512	-0.017021	-0.047281	-0.000041	40.000000	25.000000	0.040000	
0.017012	-0.017021	-0.047281	-0.000041	40.000000	25.000000	0.040000	
0.017512	-0.017021	-0.047350	-0.000060	40.000000	25.000000	0.040000	
0.018013	-0.017021	-0.047350	-0.000060	40.000000	25.000000	0.040000	
0.018513	-0.017021	-0.047488	-0.000099	40.000000	25.000000	0.040000	
0.019013	-0.017021	-0.047488	-0.000099	40.000000	25.000000	0.040000	
0.019514	-0.017021	-0.047627	-0.000138	40.000000	25.000000	0.040000	
0.020014	-0.017021	-0.047627	-0.000138	40.000000	25.000000	0.040000	
0.020515	-0.017021	-0.047834	-0.000197	40.000000	25.000000	0.040000	
0.021015	-0.017021	-0.047834	-0.000197	40.000000	25.000000	0.040000	
0.021515	-0.017021	-0.047973	-0.000236	40.000000	25.000000	0.040000	
0.022016	-0.017021	-0.047973	-0.000236	40.000000	25.000000	0.040000	
0.022516	-0.017021	-0.048042	-0.000256	40.000000	25.000000	0.040000	
0.023016	-0.017021	-0.048042	-0.000256	40.000000	25.000000	0.040000	
0.023517	-0.017021	-0.048180	-0.000296	40.000000	25.000000	0.040000	
0.024017	-0.017021	-0.048180	-0.000296	40.000000	25.000000	0.040000	
0.024517	-0.017021	-0.048318	-0.000335	40.000000	25.000000	0.040000	
0.025018	-0.017021	-0.048318	-0.000335	40.000000	25.000000	0.040000	
0.025518	-0.017021	-0.048387	-0.000355	40.000000	25.000000	0.040000	
0.026018	-0.017021	-0.048387	-0.000355	40.000000	25.000000	0.040000	
0.026519	-0.017021	-0.048525	-0.000395	40.000000	25.000000	0.040000	
0.027019	-0.017021	-0.048525	-0.000395	40.000000	25.000000	0.040000	
0.027520	-0.017021	-0.048525	-0.000395	40.000000	25.000000	0.040000	
0.028020	-0.017021	-0.048594	-0.000415	40.000000	25.000000	0.040000	
0.028520	-0.017021	-0.048594	-0.000415	40.000000	25.000000	0.040000	
0.029021	-0.017021	-0.048871	-0.000495	40.000000	25.000000	0.040000	
0.029521	-0.017021	-0.048871	-0.000495	40.000000	25.000000	0.040000	
0.030021	-0.017021	-0.048940	-0.000515	40.000000	25.000000	0.040000	
0.030522	-0.017021	-0.048940	-0.000515	40.000000	25.000000	0.040000	
0.031022	-0.017021	-0.049078	-0.000556	40.000000	25.000000	0.040000	
0.031522	-0.017021	-0.049078	-0.000556	40.000000	25.000000	0.040000	
0.032023	-0.017021	-0.049078	-0.000556	40.000000	25.000000	0.040000	
0.032523	-0.017021	-0.049078	-0.000556	40.000000	25.000000	0.040000	
0.033023	-0.017021	-0.049078	-0.000556	40.000000	25.000000	0.040000	
0.033524	-0.017021	-0.049147	-0.000576	40.000000	25.000000	0.040000	
0.034024	-0.017021	-0.049147	-0.000576	40.000000	25.000000	0.040000	
0.034524	-0.017021	-0.049285	-0.000616	40.000000	25.000000	0.040000	
0.035025	-0.017021	-0.049285	-0.000616	40.000000	25.000000	0.040000	
0.035525	-0.017021	-0.049422	-0.000657	40.000000	25.000000	0.040000	
0.036026	-0.017021	-0.049422	-0.000657	40.000000	25.000000	0.040000	
0.036526	-0.017021	-0.049491	-0.000677	40.000000	25.000000	0.040000	
0.037026	-0.017021	-0.049491	-0.000677	40.000000	25.000000	0.040000	
0.037527	-0.017047	-0.049616	-0.000764	40.000000	25.000000	0.040000	
0.038027	-0.017047	-0.049616	-0.000764	40.000000	25.000000	0.040000	
0.038527	-0.017047	-0.049685	-0.000784	40.000000	25.000000	0.040000	
0.039028	-0.017047	-0.049685	-0.000784	40.000000	25.000000	0.040000	
0.039528	-0.017047	-0.049891	-0.000845	40.000000	25.000000	0.040000	
0.040028	-0.017047	-0.049891	-0.000845	40.000000	25.000000	0.040000	
0.040529	-0.017047	-0.050029	-0.000886	40.000000	25.000000	0.040000	
0.041029	-0.017047	-0.050029	-0.000886	40.000000	25.000000	0.040000	
0.041529	-0.017047	-0.050098	-0.000907	40.000000	25.000000	0.040000	
0.042030	-0.017047	-0.050098	-0.000907	40.000000	25.000000	0.040000	
0.042530	-0.017047	-0.050236	-0.000948	40.000000	25.000000	0.040000	
0.043031	-0.017047	-0.050236	-0.000948	40.000000	25.000000	0.040000	
0.043531	-0.017047	-0.050373	-0.000990	40.000000	25.000000	0.040000	
0.044031	-0.017047	-0.050373	-0.000990	40.000000	25.000000	0.040000	
0.044532	-0.017047	-0.050442	-0.001010	40.000000	25.000000	0.040000	
0.045032	-0.017047	-0.050442	-0.001010	40.000000	25.000000	0.040000	
0.045532	-0.017047	-0.050580	-0.001052	40.000000	25.000000	0.040000	
0.046033	-0.017047	-0.050580	-0.001052	40.000000	25.000000	0.040000	
0.046533	-0.017047	-0.050580	-0.001052	40.000000	25.000000	0.040000	
0.047033	-0.017047	-0.050649	-0.001073	40.000000	25.000000	0.040000	
0.047534	-0.017047	-0.050649	-0.001073	40.000000	25.000000	0.040000	
0.048034	-0.017047	-0.050855	-0.001135	40.000000	25.000000	0.040000	
0.048534	-0.017047	-0.050855	-0.001135	40.000000	25.000000	0.040000	
0.049035	-0.017047	-0.050924	-0.001156	40.000000	25.000000	0.040000	
0.049535	-0.017047	-0.050924	-0.001156	40.000000	25.000000	0.040000	
0.050035	-0.017047	-0.051061	-0.001198	40.000000	25.000000	0.040000	
0.050536	-0.017047	-0.051061	-0.001198	40.000000	25.000000	0.040000	
0.051037	-0.017047	-0.051061	-0.001198	40.000000	25.000000	0.040000	
0.051538	-0.017047	-0.051061	-0.001198	40.000000	25.000000	0.040000	
0.052038	-0.017047	-0.051061	-0.001198	40.000000	25.000000	0.040000	
0.052539	-0.017047	-0.051130	-0.001219	40.000000	25.000000	0.040000	
0.053039	-0.017047	-0.051130	-0.001219	40.000000	25.000000	0.040000	
0.053539	-0.017047	-0.051267	-0.001261	40.000000	25.000000	0.040000	
0.054040	-0.017047	-0.051336	-0.001282	40.000000	25.000000	0.040000	
0.054540	-0.017047	-0.051336	-0.001282	40.000000	25.000000	0.040000	
0.055040	-0.017047	-0.051473	-0.001325	40.000000	25.000000	0.040000	
0.055541	-0.017047	-0.051473	-0.001325	40.000000	25.000000	0.040000	
0.056041	-0.017047	-0.051473	-0.001325	40.000000	25.000000	0.040000	
0.056541	-0.017047	-0.051542	-0.001346	40.000000	25.000000	0.040000	
0.057042	-0.017047	-0.051748	-0.001410	40.000000	25.000000	0.040000	
0.057542	-0.017047	-0.051748	-0.001410	40.000000	25.000000	0.040000	
0.058042	-0.017047	-0.051885	-0.001452	40.000000	25.000000	0.040000	
0.058543	-0.017047	-0.051885	-0.001452	40.000000	25.000000	0.040000	
0.059043	-0.017047	-0.051954	-0.001474	40.000000	25.000000	0.040000	
0.059543	-0.017047	-0.051954	-0.001474	40.000000	25.000000	0.040000	
0.060044	-0.017047	-0.051954	-0.001474	40.000000	25.000000	0.040000	
0.060544	-0.017047	-0.052023	-0.001495	40.000000	25.000000	0.040000	
0.061045	-0.017047	-0.052023	-0.001495	40.000000	25.000000	0.040000	
0.061545	-0.017047	-0.052160	-0.001538	40.000000	25.000000	0.040000	
0.062045	-0.017047	-0.052160	-0.001538	40.000000	25.000000	0.040000	
0.062546	-0.017047	-0.052228	-0.001559	40.000000	25.000000	0.040000	
0.063046	-0.017047	-0.052228	-0.001559	40.000000	25.000000	0.040000	
0.063546	-0.017047	-0.052297	-0.001581	40.000000	25.000000	0.040000	
0.064047	-0.017047	-0.052297	-0.001581	40.000000	25.000000	0.040000	
0.064547	-0.017047	-0.052434	-0.001624	40.000000	25.000000	0.040000	
0.065047	-0.017047	-0.052434	-0.001624	40.000000	25.000000	0.040000	
0.065548	-0.017047	-0.052434	-0.001624	40.000000	25.000000	0.040000	
0.066048	-0.017047	-0.052503	-0.001645	40.000000	25.000000	0.040000	
0.066548	-0.017047	-0.052503	-0.001645	40.000000	25.000000	0.040000	
0.067049	-0.017047	-0.052708	-0.001710	40.000000	25.000000	0.040000	
0.067549	-0.017047	-0.052708	-0.001710	40.000000	25.000000	0.040000	
0.068050	-0.017047	-0.052777	-0.001732	40.000000	25.000000	0.040000	
0.068550	-0.017047	-0.052777	-0.001732	40.000000	25.000000	0.040000	
0.069050	-0.017047	-0.052845	-0.001754	40.000000	25.000000	0.040000	
0.069551	-0.017047	-0.052845	-0.001754	40.000000	25.000000	0.040000	
