Time	cursor_x	cursor_y	cursor_z	K1	K2	L1	
0.000500	-0.013723	-0.054258	0.003682	50.000000	40.000000	0.050000	
0.001001	-0.013723	-0.054187	0.003704	50.000000	40.000000	0.050000	
0.001623	-0.013723	-0.054187	0.003704	50.000000	40.000000	0.050000	
0.002166	-0.013723	-0.054117	0.003727	50.000000	40.000000	0.050000	
0.002666	-0.013723	-0.054117	0.003727	50.000000	40.000000	0.050000	
0.003166	-0.013723	-0.054046	0.003749	50.000000	40.000000	0.050000	
0.003667	-0.013723	-0.054046	0.003749	50.000000	40.000000	0.050000	
0.004210	-0.013723	-0.054046	0.003749	50.000000	40.000000	0.050000	
0.004711	-0.013723	-0.053975	0.003771	50.000000	40.000000	0.050000	
0.005211	-0.013723	-0.053975	0.003771	50.000000	40.000000	0.050000	
0.005711	-0.013723	-0.053834	0.003815	50.000000	40.000000	0.050000	
0.006212	-0.013723	-0.053834	0.003815	50.000000	40.000000	0.050000	
0.006712	-0.013723	-0.053834	0.003815	50.000000	40.000000	0.050000	
0.007212	-0.013723	-0.053763	0.003838	50.000000	40.000000	0.050000	
0.007713	-0.013723	-0.053763	0.003838	50.000000	40.000000	0.050000	
0.008213	-0.013723	-0.053692	0.003860	50.000000	40.000000	0.050000	
0.008713	-0.013723	-0.053692	0.003860	50.000000	40.000000	0.050000	
0.009214	-0.013723	-0.053621	0.003882	50.000000	40.000000	0.050000	
0.009714	-0.013723	-0.053621	0.003882	50.000000	40.000000	0.050000	
0.010214	-0.013723	-0.053550	0.003904	50.000000	40.000000	0.050000	
0.010715	-0.013723	-0.053550	0.003904	50.000000	40.000000	0.050000	
0.011215	-0.013723	-0.053480	0.003926	50.000000	40.000000	0.050000	
0.011716	-0.013723	-0.053480	0.003926	50.000000	40.000000	0.050000	
0.012216	-0.013694	-0.053422	0.003992	50.000000	40.000000	0.050000	
0.012716	-0.013694	-0.053422	0.003992	50.000000	40.000000	0.050000	
0.013217	-0.013694	-0.053351	0.004014	50.000000	40.000000	0.050000	
0.013717	-0.013694	-0.053351	0.004014	50.000000	40.000000	0.050000	
0.014217	-0.013694	-0.053281	0.004036	50.000000	40.000000	0.050000	
0.014718	-0.013694	-0.053281	0.004036	50.000000	40.000000	0.050000	
0.015218	-0.013694	-0.053210	0.004058	50.000000	40.000000	0.050000	
0.015718	-0.013694	-0.053210	0.004058	50.000000	40.000000	0.050000	
0.016219	-0.013694	-0.053210	0.004058	50.000000	40.000000	0.050000	
0.016719	-0.013694	-0.053210	0.004058	50.000000	40.000000	0.050000	
0.017219	-0.013694	-0.053139	0.004079	50.000000	40.000000	0.050000	
0.017720	-0.013694	-0.053139	0.004079	50.000000	40.000000	0.050000	
0.018220	-0.013694	-0.053068	0.004101	50.000000	40.000000	0.050000	
0.018721	-0.013694	-0.053068	0.004101	50.000000	40.000000	0.050000	
0.019221	-0.013694	-0.053068	0.004101	50.000000	40.000000	0.050000	
0.019721	-0.013694	-0.052926	0.004145	50.000000	40.000000	0.050000	
0.020222	-0.013694	-0.052926	0.004145	50.000000	40.000000	0.050000	
0.020722	-0.013694	-0.052926	0.004145	50.000000	40.000000	0.050000	
0.021222	-0.013694	-0.052926	0.004145	50.000000	40.000000	0.050000	
0.021723	-0.013694	-0.052926	0.004145	50.000000	40.000000	0.050000	
0.022224	-0.013694	-0.052855	0.004167	50.000000	40.000000	0.050000	
0.022724	-0.013694	-0.052855	0.004167	50.000000	40.000000	0.050000	
0.023225	-0.013694	-0.052784	0.004188	50.000000	40.000000	0.050000	
0.023725	-0.013694	-0.052784	0.004188	50.000000	40.000000	0.050000	
0.024225	-0.013694	-0.052713	0.004210	50.000000	40.000000	0.050000	
0.024726	-0.013694	-0.052713	0.004210	50.000000	40.000000	0.050000	
0.025226	-0.013694	-0.052713	0.004210	50.000000	40.000000	0.050000	
0.025726	-0.013694	-0.052713	0.004210	50.000000	40.000000	0.050000	
0.026293	-0.013694	-0.052642	0.004232	50.000000	40.000000	0.050000	
0.026793	-0.013694	-0.052642	0.004232	50.000000	40.000000	0.050000	
0.027294	-0.013665	-0.052585	0.004297	50.000000	40.000000	0.050000	
0.027794	-0.013665	-0.052585	0.004297	50.000000	40.000000	0.050000	
0.028294	-0.013665	-0.052585	0.004297	50.000000	40.000000	0.050000	
0.028874	-0.013665	-0.052585	0.004297	50.000000	40.000000	0.050000	
0.029374	-0.013665	-0.052514	0.004319	50.000000	40.000000	0.050000	
0.029890	-0.013665	-0.052514	0.004319	50.000000	40.000000	0.050000	
0.030587	-0.013665	-0.052443	0.004340	50.000000	40.000000	0.050000	
0.031087	-0.013665	-0.052443	0.004340	50.000000	40.000000	0.050000	
0.031587	-0.013665	-0.052443	0.004340	50.000000	40.000000	0.050000	
0.032088	-0.013636	-0.052385	0.004406	50.000000	40.000000	0.050000	
0.032588	-0.013636	-0.052385	0.004406	50.000000	40.000000	0.050000	
0.033135	-0.013636	-0.052385	0.004406	50.000000	40.000000	0.050000	
0.033635	-0.013636	-0.052385	0.004406	50.000000	40.000000	0.050000	
0.034135	-0.013608	-0.052327	0.004472	50.000000	40.000000	0.050000	
0.034636	-0.013608	-0.052327	0.004472	50.000000	40.000000	0.050000	
0.035136	-0.013608	-0.052327	0.004472	50.000000	40.000000	0.050000	
0.035636	-0.013608	-0.052327	0.004472	50.000000	40.000000	0.050000	
0.036137	-0.013608	-0.052256	0.004493	50.000000	40.000000	0.050000	
0.036637	-0.013608	-0.052256	0.004493	50.000000	40.000000	0.050000	
0.037137	-0.013608	-0.052256	0.004493	50.000000	40.000000	0.050000	
0.037638	-0.013608	-0.052256	0.004493	50.000000	40.000000	0.050000	
0.038138	-0.013608	-0.052256	0.004493	50.000000	40.000000	0.050000	
0.038638	-0.013608	-0.052185	0.004515	50.000000	40.000000	0.050000	
0.039139	-0.013608	-0.052185	0.004515	50.000000	40.000000	0.050000	
0.039639	-0.013608	-0.052185	0.004515	50.000000	40.000000	0.050000	
0.040140	-0.013579	-0.052127	0.004580	50.000000	40.000000	0.050000	
0.040640	-0.013579	-0.052127	0.004580	50.000000	40.000000	0.050000	
0.041140	-0.013579	-0.052127	0.004580	50.000000	40.000000	0.050000	
0.041641	-0.013579	-0.052127	0.004580	50.000000	40.000000	0.050000	
0.042141	-0.013579	-0.052127	0.004580	50.000000	40.000000	0.050000	
0.042641	-0.013579	-0.052127	0.004580	50.000000	40.000000	0.050000	
0.043142	-0.013579	-0.052056	0.004602	50.000000	40.000000	0.050000	
